G,P,N,A
0,399,746,1839
0,399,748,1844
0,399,748,1849
0,399,750,1854
0,399,750,1854
0,399,748,1859
0,399,748,1859
0,399,745,1859
0,399,745,1864
0,399,747,1864
0,399,747,1864
0,400,749,1869
0,400,749,1874
0,400,748,1874
0,401,748,1874
0,401,746,1879
0,401,746,1879
0,401,747,1884
0,401,747,1884
0,401,750,1889
0,401,750,1889
0,401,747,1894
0,401,747,1894
0,401,745,1899
0,401,745,1904
0,401,747,1904
0,402,747,1909
0,402,749,1909
0,402,749,1909
0,403,748,1914
0,403,748,1914
0,403,746,1914
0,399,746,1919
0,404,747,1924
0,399,747,1929
0,399,749,1929
0,404,749,1934
0,404,747,1934
0,404,747,1939
0,410,745,1939
0,410,745,1939
0,410,746,1944
0,410,746,1944
0,411,747,1949
0,406,747,1954
0,406,744,1954
0,406,744,1959
0,401,740,1959
0,401,740,1964
0,406,740,1969
0,406,740,1969
0,406,740,1974
0,406,740,1979
0,406,739,1979
0,407,739,1979
0,407,736,1984
0,407,736,1984
0,408,736,1989
0,408,736,1989
0,408,739,1994
0,408,739,1994
0,408,739,1994
0,408,739,1999
0,408,737,1999
0,408,737,2004
0,404,739,2004
0,409,739,2009
0,409,740,2009
0,409,740,2014
0,409,740,2019
0,410,740,2019
0,410,737,2024
0,410,737,2024
0,410,737,2029
0,410,737,2029
0,410,739,2034
0,411,739,2034
0,411,739,2039
0,411,739,2039
0,411,736,2044
0,411,736,2044
0,417,737,2049
0,417,737,2054
0,412,740,2054
0,417,740,2059
0,417,740,2059
0,417,740,2064
0,412,738,2069
0,412,738,2069
0,412,739,2074
0,413,739,2074
0,413,744,2074
0,413,744,2079
0,413,744,2084
0,414,744,2089
0,414,742,2089
0,414,742,2089
0,414,743,2089
0,414,743,2094
0,414,744,2099
0,414,744,2099
0,414,744,2104
0,414,744,2104
0,414,741,2109
0,414,741,2109
0,420,740,2114
0,420,740,2114
0,420,744,2114
0,420,744,2119
0,415,745,2119
0,415,745,2124
0,415,743,2124
0,415,743,2129
0,415,743,2129
0,415,743,2134
0,415,746,2139
0,415,746,2139
0,415,746,2139
0,415,746,2144
0,415,743,2144
0,416,743,2149
0,416,743,2149
0,416,743,2154
0,417,746,2154
0,417,746,2159
0,417,747,2164
0,417,747,2169
0,417,745,2169
0,417,745,2174
0,417,744,2174
0,417,744,2179
0,418,746,2179
0,418,746,2179
0,418,746,2184
0,414,746,2189
0,414,743,2189
0,419,743,2194
0,415,742,2199
0,415,742,2199
0,420,746,2204
0,420,746,2204
0,420,747,2209
0,420,747,2209
0,420,746,2209
0,420,746,2209
0,420,746,2214
0,420,746,2219
0,421,748,2224
0,421,748,2224
0,422,748,2229
0,422,748,2229
0,422,746,2234
0,422,746,2234
0,422,745,2234
0,422,745,2234
0,422,748,2239
0,372,745,1364
0,372,746,1364
0,373,746,1364
0,373,748,1369
0,373,748,1369
0,368,748,1374
0,368,748,1374
0,373,744,1374
0,368,744,1379
0,368,745,1379
0,369,745,1384
0,369,748,1389
0,369,748,1389
0,369,748,1394
0,370,748,1394
0,370,746,1394
0,370,746,1399
0,371,746,1399
0,371,746,1399
0,371,748,1404
0,371,748,1409
0,371,747,1409
0,371,747,1414
0,371,744,1419
0,381,744,1419
0,371,744,1424
0,371,744,1424
0,371,747,1424
0,372,747,1429
0,372,748,1429
0,372,748,1429
0,373,745,1429
0,373,745,1434
0,373,746,1439
0,378,746,1439
0,378,748,1444
0,378,748,1444
0,378,747,1449
0,373,747,1449
0,373,744,1454
0,379,744,1459
0,374,744,1459
0,374,744,1459
0,375,747,1459
0,375,747,1459
0,375,748,1464
0,376,748,1464
0,376,746,1469
0,376,746,1474
0,376,746,1479
0,376,746,1479
0,376,749,1484
0,376,749,1484
0,376,749,1489
0,376,749,1489
0,376,745,1494
0,376,745,1494
0,376,745,1494
0,377,745,1499
0,377,748,1499
0,378,748,1504
0,378,749,1504
0,378,749,1509
0,378,747,1514
0,378,747,1514
0,378,747,1514
0,378,747,1519
0,378,750,1519
0,378,750,1524
0,378,749,1529
0,378,749,1529
0,378,746,1529
0,379,746,1534
0,374,745,1534
0,375,745,1534
0,375,749,1539
0,375,749,1539
0,371,749,1544
0,376,749,1549
0,381,747,1549
0,381,747,1554
0,381,747,1554
0,381,747,1559
0,381,750,1559
0,381,750,1559
0,381,749,1559
0,382,749,1564
0,382,745,1564
0,382,745,1569
0,383,745,1574
0,383,745,1579
0,383,748,1579
0,383,748,1579
0,383,749,1584
0,383,749,1584
0,382,746,1589
0,382,746,1589
0,382,746,1589
0,382,746,1594
0,383,749,1594
0,383,749,1594
0,383,748,1599
0,383,748,1604
0,384,745,1609
0,384,745,1609
0,384,745,1609
0,384,745,1609
0,384,749,1609
0,384,749,1614
0,384,749,1619
0,384,749,1619
0,385,747,1624
0,385,747,1624
0,385,747,1629
0,385,747,1634
0,385,750,1634
0,386,750,1639
0,386,749,1639
0,386,749,1644
0,387,746,1644
0,387,746,1649
0,387,746,1654
0,387,746,1654
0,387,749,1654
0,387,749,1659
0,387,749,1659
0,387,750,1664
0,387,747,1664
0,387,747,1669
0,387,747,1669
0,388,747,1669
0,388,750,1669
0,388,750,1674
0,389,749,1674
0,389,749,1679
0,389,746,1684
0,389,746,1689
0,389,745,1689
0,389,745,1694
0,389,749,1694
0,389,749,1694
0,389,750,1699
0,389,750,1699
0,389,747,1704
0,389,747,1704
0,390,747,1709
0,390,747,1709
0,390,750,1714
0,386,750,1714
0,386,749,1719
0,391,749,1719
0,391,746,1724
0,391,746,1724
0,391,746,1724
0,391,746,1724
0,391,749,1729
0,391,749,1734
0,391,749,1734
0,391,749,1739
0,392,746,1744
0,392,746,1749
0,392,746,1749
0,393,746,1749
0,393,748,1754
0,393,748,1754
0,393,748,1754
0,394,748,1759
0,394,745,1764
0,394,745,1764
0,394,744,1769
0,394,744,1769
0,394,748,1769
0,394,748,1774
0,394,748,1774
0,395,748,1774
0,395,746,1779
0,396,746,1779
0,396,746,1784
0,391,746,1789
0,392,749,1789
0,397,749,1794
0,397,749,1794
0,397,749,1799
0,397,746,1804
0,397,746,1804
0,398,745,1809
0,398,745,1814
0,398,748,1814
0,398,748,1814
0,399,749,1814
0,399,749,1814
0,399,747,1819
0,400,747,1819
0,400,746,1824
0,400,746,1829
0,400,748,1834
0,395,748,1834
0,395,748,1839
0,395,748,1839
0,395,745,1839
0,395,745,1844
0,401,745,1844
0,401,745,1844
0,401,748,1849
0,401,748,1854
0,402,749,1854
0,397,749,1859
0,397,747,1859
0,397,747,1864
0,397,747,1864
0,402,747,1869
0,402,749,1874
0,402,749,1879
0,402,749,1879
0,403,749,1884
0,403,746,1884
0,403,746,1889
0,403,745,1894
0,404,745,1899
0,404,749,1904
0,404,749,1904
0,404,749,1909
0,404,749,1909
0,399,747,1914
0,404,747,1914
0,404,747,1919
0,404,747,1924
0,404,749,1924
0,405,749,1924
0,405,749,1924
0,405,749,1929
0,410,747,1929
0,405,747,1929
0,405,746,1934
0,406,746,1934
0,406,749,1939
0,406,749,1939
0,406,750,1939
0,406,750,1944
0,406,748,1939
0,406,748,1944
0,407,747,1949
0,407,747,1954
0,407,750,1959
0,407,750,1959
0,407,751,1964
0,407,751,1964
0,407,748,1969
0,408,748,1969
0,408,747,1974
0,408,747,1979
0,408,749,1979
0,408,749,1984
0,408,750,1989
0,408,750,1989
0,409,748,1994
0,409,748,1994
0,409,747,1994
0,409,747,1994
0,409,750,1999
0,409,750,1999
0,409,750,2004
0,409,750,2004
0,410,748,2009
0,410,748,2009
0,410,746,2009
0,410,746,2014
0,411,749,2014
0,411,749,2019
0,411,750,2024
0,411,750,2024
0,411,748,2029
0,411,748,2034
0,411,747,2034
0,411,747,2034
0,411,750,2039
0,411,750,2044
0,411,750,2044
0,417,750,2049
0,412,748,2049
0,412,748,2049
0,412,747,2054
0,412,747,2054
0,413,749,2059
0,413,749,2064
0,413,750,2064
0,413,750,2069
0,413,748,2069
0,413,748,2074
0,413,747,2074
0,413,747,2074
0,413,749,2074
0,414,749,2074
0,414,750,2079
0,414,750,2079
0,415,747,2084
0,415,747,2089
0,415,746,2094
0,416,746,2099
0,416,749,2099
0,416,749,2099
0,416,750,2104
0,416,750,2104
0,416,748,2109
0,416,748,2114
0,416,747,2119
0,416,747,2124
0,416,749,2129
0,417,749,2129
0,417,750,2134
0,417,750,2134
0,417,747,2139
0,418,747,2139
0,418,746,2139
0,423,746,2134
0,423,749,2134
0,423,749,2144
0,423,750,2144
0,418,750,2144
0,418,748,2149
0,418,748,2154
0,418,747,2159
0,419,747,2164
0,419,749,2164
0,419,749,2169
0,419,750,2169
0,420,750,2169
0,420,747,2174
0,420,747,2174
0,425,746,2179
0,420,746,2184
0,420,748,2184
0,420,748,2189
0,420,750,2189
0,420,750,2194
0,420,748,2199
0,420,748,2199
0,421,746,2204
0,421,746,2209
0,421,749,2209
0,422,749,2209
0,422,750,2209
0,427,750,2214
0,422,747,2214
0,422,747,2219
0,422,746,2224
0,422,746,2229
0,422,749,2229
0,422,749,2229
0,423,750,2229
0,423,750,2234
0,423,748,2239
0,423,748,2239
0,367,748,1364
0,372,750,1364
0,372,750,1369
0,367,749,1369
0,367,749,1374
0,368,746,1374
0,368,746,1379
0,368,748,1379
0,369,748,1384
0,369,749,1384
0,369,749,1384
0,369,748,1389
0,369,748,1389
0,369,745,1394
0,369,745,1399
0,369,747,1399
0,369,747,1404
0,369,750,1404
0,374,750,1409
0,374,749,1409
0,370,749,1414
0,370,746,1414
0,370,746,1419
0,371,747,1419
0,371,747,1419
0,371,749,1424
0,371,749,1429
0,371,747,1429
0,372,747,1429
0,372,745,1434
0,372,745,1434
0,372,747,1434
0,372,747,1439
0,372,749,1444
0,373,749,1444
0,373,749,1444
0,373,749,1449
0,373,746,1449
0,374,746,1454
0,374,748,1449
0,374,748,1454
0,374,750,1459
0,374,750,1459
0,374,748,1464
0,374,748,1469
0,374,745,1469
0,374,745,1469
0,374,747,1474
0,375,747,1474
0,375,749,1479
0,375,749,1484
0,376,749,1484
0,371,749,1484
0,371,746,1489
0,371,746,1494
0,371,747,1494
0,371,747,1499
0,371,749,1499
0,371,749,1499
0,376,748,1504
0,376,748,1504
0,377,746,1509
0,377,746,1509
0,377,747,1514
0,377,747,1514
0,378,750,1519
0,378,750,1519
0,378,749,1519
0,378,749,1524
0,378,746,1524
0,378,746,1529
0,378,747,1534
0,378,747,1539
0,378,749,1544
0,379,749,1549
0,374,748,1549
0,379,748,1549
0,379,745,1549
0,379,745,1549
0,374,747,1554
0,380,747,1554
0,375,749,1554
0,375,749,1559
0,380,749,1559
0,380,749,1559
0,380,746,1564
0,380,746,1564
0,380,748,1569
0,380,748,1574
0,380,750,1574
0,380,750,1574
0,380,749,1579
0,381,749,1579
0,381,746,1584
0,381,746,1589
0,381,748,1589
0,382,748,1594
0,382,750,1594
0,382,750,1599
0,382,748,1599
0,382,748,1604
0,382,745,1604
0,382,745,1604
0,382,747,1609
0,382,747,1609
0,382,749,1614
0,382,749,1614
0,383,748,1619
0,383,748,1624
0,383,746,1624
0,384,746,1624
0,384,748,1629
0,384,748,1629
0,384,751,1634
0,384,751,1634
0,384,750,1639
0,384,750,1639
0,384,747,1639
0,384,747,1644
0,384,748,1644
0,385,748,1649
0,385,750,1654
0,385,750,1659
0,385,748,1659
0,386,748,1659
0,386,746,1659
0,386,746,1664
0,392,748,1664
0,392,748,1669
0,392,750,1674
0,387,750,1674
0,387,749,1674
0,392,749,1674
0,392,746,1679
0,387,746,1684
0,387,747,1684
0,387,747,1689
0,387,750,1694
0,388,750,1694
0,393,748,1694
0,393,748,1694
0,399,746,1699
0,399,746,1704
0,394,748,1704
0,394,748,1709
0,399,751,1709
0,399,751,1714
0,394,750,1714
0,389,750,1719
0,389,747,1719
0,389,747,1724
0,390,748,1729
0,390,748,1734
0,390,750,1734
0,391,750,1734
0,391,748,1739
0,391,748,1739
0,391,746,1739
0,391,746,1739
0,386,748,1744
0,387,748,1744
0,387,750,1749
0,387,750,1754
0,392,749,1754
0,392,749,1759
0,392,747,1759
0,392,747,1759
0,393,748,1764
0,398,748,1764
0,393,750,1769
0,394,750,1769
0,394,748,1774
0,399,748,1779
0,399,746,1779
0,394,746,1784
0,394,748,1789
0,394,748,1789
0,389,750,1794
0,389,750,1794
0,389,750,1794
0,384,750,1794
0,389,746,1799
0,390,746,1799
0,395,747,1804
0,395,747,1809
0,395,750,1809
0,391,750,1814
0,391,748,1814
0,396,748,1814
0,396,746,1819
0,396,746,1819
0,396,747,1824
0,396,747,1829
0,396,749,1829
0,396,749,1829
0,397,749,1829
0,397,749,1834
0,397,746,1839
0,393,746,1839
0,398,747,1844
0,393,747,1844
0,399,750,1849
0,399,750,1854
0,394,748,1854
0,394,748,1859
0,393,746,1859
0,393,746,1859
0,393,747,1864
0,393,747,1864
0,394,749,1869
0,399,749,1869
0,399,748,1874
0,399,748,1879
0,400,746,1879
0,400,746,1884
0,400,747,1889
0,401,747,1894
0,406,749,1894
0,406,749,1894
0,401,748,1899
0,401,748,1904
0,401,745,1904
0,401,745,1909
0,401,747,1909
0,401,747,1909
0,402,749,1909
0,397,749,1914
0,397,749,1914
0,403,749,1914
0,398,747,1919
0,398,747,1919
0,399,747,1919
0,399,747,1924
0,399,750,1929
0,404,750,1934
0,404,748,1934
0,404,748,1939
0,404,746,1939
0,404,746,1939
0,404,747,1944
0,404,747,1949
0,405,749,1954
0,405,749,1954
0,405,749,1959
0,406,749,1959
0,406,747,1964
0,406,747,1964
0,406,747,1964
0,406,747,1969
0,406,748,1969
0,407,748,1974
0,407,748,1979
0,407,748,1979
0,407,746,1984
0,407,746,1984
0,407,746,1989
0,408,746,1989
0,408,749,1994
0,408,749,1994
0,408,749,1994
0,409,749,1999
0,409,746,1999
0,409,746,2004
0,409,747,2004
0,408,747,2009
0,408,749,2009
0,408,749,2009
0,408,749,2014
0,409,749,2014
0,409,746,2019
0,409,746,2024
0,410,747,2024
0,410,747,2029
0,410,749,2029
0,410,749,2034
0,415,749,2034
0,416,749,2039
0,416,747,2044
0,416,747,2044
0,416,747,2049
0,416,747,2054
0,411,749,2054
0,411,749,2059
0,411,748,2064
0,411,748,2069
0,412,746,2069
0,412,746,2074
0,412,747,2074
0,412,747,2074
0,413,748,2079
0,413,748,2079
0,413,749,2079
0,413,749,2084
0,413,746,2089
0,413,746,2089
0,413,747,2089
0,413,747,2094
0,413,749,2099
0,413,749,2104
0,413,749,2104
0,414,749,2109
0,414,747,2109
0,414,747,2109
0,415,748,2109
0,415,748,2114
0,415,750,2114
0,415,750,2119
0,415,750,2124
0,415,750,2124
0,415,747,2129
0,415,747,2129
0,415,748,2134
0,415,748,2139
0,415,750,2139
0,416,750,2144
0,416,750,2144
0,416,750,2149
0,417,747,2149
0,417,747,2154
0,417,747,2154
0,417,747,2154
0,422,749,2159
0,417,749,2164
0,417,749,2164
0,417,749,2169
0,417,746,2169
0,418,746,2174
0,413,746,2174
0,418,746,2174
0,418,748,2179
0,419,748,2184
0,419,748,2189
0,419,748,2189
0,420,745,2194
0,420,745,2194
0,420,746,2194
0,425,746,2199
0,425,748,2199
0,430,748,2204
0,425,749,2204
0,425,749,2209
0,425,745,2214
0,425,745,2219
0,425,746,2219
0,421,746,2219
0,421,748,2224
0,421,748,2224
0,422,747,2229
0,422,747,2234
0,422,744,2234
0,422,744,2239
0,422,745,2239
0,367,747,1364
0,367,749,1364
0,367,749,1369
0,367,747,1369
0,367,747,1369
0,367,744,1369
0,368,744,1374
0,368,744,1379
0,368,744,1379
0,368,747,1384
0,368,747,1384
0,368,748,1389
0,368,748,1394
0,368,746,1394
0,368,746,1399
0,368,746,1404
0,368,746,1404
0,369,748,1404
0,369,748,1404
0,369,748,1404
0,369,748,1404
0,370,745,1409
0,370,745,1409
0,370,746,1409
0,370,746,1414
0,370,750,1419
0,371,750,1424
0,371,751,1424
0,371,751,1429
0,371,748,1429
0,371,748,1434
0,371,748,1434
0,371,748,1434
0,371,749,1434
0,372,749,1439
0,372,747,1444
0,372,747,1449
0,373,744,1454
0,373,744,1454
0,373,744,1454
0,373,744,1459
0,373,748,1459
0,373,748,1459
0,373,749,1464
0,373,749,1464
0,373,747,1464
0,373,747,1464
0,373,747,1464
0,373,747,1469
0,374,749,1474
0,374,749,1479
0,379,747,1479
0,374,747,1484
0,375,744,1489
0,375,744,1489
0,375,744,1494
0,375,744,1494
0,375,747,1494
0,375,747,1499
0,375,748,1499
0,376,748,1504
0,376,746,1509
0,376,746,1514
0,376,746,1514
0,377,746,1514
0,377,749,1519
0,377,749,1519
0,378,748,1524
0,378,748,1529
0,378,745,1529
0,378,745,1529
0,378,745,1534
0,378,745,1534
0,378,749,1539
0,378,749,1539
0,378,750,1539
0,378,750,1544
0,379,748,1544
0,379,748,1544
0,379,748,1549
0,380,748,1549
0,380,751,1549
0,380,751,1554
0,381,749,1554
0,381,749,1559
0,381,746,1559
0,381,746,1564
0,381,746,1564
0,381,746,1569
0,381,749,1574
0,381,749,1579
0,381,751,1579
0,382,751,1584
0,382,748,1584
0,387,748,1584
0,383,747,1589
0,383,747,1589
0,383,750,1594
0,383,750,1594
0,383,748,1594
0,383,748,1599
0,383,745,1604
0,383,745,1609
0,383,745,1609
0,383,745,1609
0,383,749,1614
0,384,749,1614
0,384,750,1614
0,384,750,1619
0,385,748,1619
0,385,748,1624
0,385,748,1624
0,385,748,1629
0,386,750,1629
0,386,750,1629
0,386,749,1629
0,386,749,1634
0,386,745,1634
0,386,745,1639
0,386,746,1644
0,386,746,1644
0,386,749,1649
0,386,749,1649
0,387,751,1654
0,387,751,1659
0,388,748,1664
0,388,748,1664
0,388,747,1669
0,388,747,1669
0,388,750,1669
0,388,750,1669
0,388,748,1669
0,389,748,1674
0,389,745,1674
0,389,745,1674
0,389,745,1679
0,389,745,1684
0,390,747,1684
0,390,747,1689
0,390,749,1689
0,391,749,1694
0,391,747,1694
0,391,747,1699
0,391,746,1699
0,391,746,1704
0,391,749,1709
0,391,749,1714
0,391,749,1714
0,391,749,1719
0,391,746,1719
0,391,746,1719
0,391,746,1724
0,391,746,1724
0,397,749,1729
0,392,749,1734
0,392,750,1734
0,393,750,1739
0,393,748,1739
0,393,748,1744
0,393,748,1749
0,393,748,1749
0,393,750,1749
0,393,750,1754
0,393,749,1754
0,393,749,1759
0,394,746,1759
0,394,746,1764
0,394,746,1764
0,395,746,1764
0,395,749,1769
0,395,749,1769
0,395,750,1774
0,395,750,1779
0,395,747,1784
0,395,747,1784
0,400,747,1789
0,400,747,1789
0,395,749,1789
0,395,749,1789
0,395,749,1794
0,396,749,1794
0,396,746,1794
0,396,746,1799
0,397,746,1804
0,397,746,1809
0,397,749,1814
0,397,749,1819
0,397,751,1819
0,397,751,1824
0,397,748,1824
0,397,748,1824
0,397,747,1829
0,397,747,1829
0,397,750,1829
0,397,750,1834
0,397,749,1834
0,398,749,1839
0,398,746,1839
0,398,746,1844
0,399,745,1844
0,399,745,1849
0,399,749,1849
0,399,749,1849
0,399,751,1854
0,399,751,1854
0,399,748,1854
0,399,748,1859
0,399,747,1859
0,399,747,1859
0,405,749,1864
0,405,749,1869
0,405,749,1874
0,406,749,1874
0,406,746,1874
0,401,746,1879
0,402,746,1884
0,402,746,1884
0,402,748,1889
0,402,748,1894
0,402,750,1894
0,402,750,1894
0,402,748,1899
0,402,748,1899
0,402,747,1904
0,403,747,1909
0,403,750,1909
0,403,750,1909
0,404,750,1909
0,404,750,1914
0,404,748,1919
0,404,748,1919
0,404,747,1924
0,405,747,1929
0,400,750,1929
0,400,750,1929
0,405,752,1934
0,405,752,1934
0,405,750,1939
0,405,750,1939
0,405,748,1944
0,405,748,1949
0,406,750,1949
0,406,750,1954
0,406,750,1954
0,407,750,1959
0,407,747,1964
0,407,747,1964
0,407,746,1964
0,407,746,1969
0,407,749,1969
0,407,749,1974
0,407,750,1974
0,407,750,1979
0,407,748,1984
0,407,748,1984
0,407,747,1989
0,408,747,1989
0,408,749,1994
0,408,749,1999
0,408,749,1999
0,409,749,2004
0,409,746,2004
0,409,746,2004
0,404,745,2009
0,409,745,2014
0,409,749,2014
0,409,749,2014
0,409,751,2014
0,404,751,2019
0,409,749,2024
0,409,749,2024
0,409,748,2029
0,410,748,2029
0,410,750,2034
0,410,750,2039
0,410,750,2039
0,410,750,2039
0,410,747,2044
0,410,747,2044
0,410,745,2044
0,410,745,2049
0,410,747,2054
0,410,747,2054
0,411,748,2054
0,411,748,2054
0,411,746,2059
0,411,746,2064
0,412,745,2059
0,412,745,2059
0,412,747,2064
0,413,747,2074
0,413,747,2079
0,413,747,2079
0,413,745,2084
0,413,745,2084
0,413,744,2089
0,413,744,2094
0,413,747,2094
0,414,747,2099
0,414,749,2099
0,414,749,2104
0,414,747,2109
0,415,747,2114
0,415,746,2114
0,415,746,2119
0,415,748,2119
0,415,748,2119
0,416,749,2124
0,416,749,2124
0,416,746,2124
0,416,746,2129
0,416,746,2134
0,416,746,2144
0,416,749,2144
0,417,749,2139
0,417,750,2144
0,417,750,2139
0,417,748,2149
0,418,748,2149
0,418,746,2149
0,418,746,2149
0,418,748,2154
0,418,748,2159
0,418,748,2164
0,418,748,2164
0,418,746,2169
0,418,746,2169
0,418,745,2174
0,423,745,2179
0,423,748,2179
0,424,748,2179
0,429,750,2184
0,424,750,2189
0,425,748,2189
0,430,748,2189
0,430,747,2184
0,425,747,2189
0,425,749,2194
0,425,749,2204
0,425,749,2209
0,425,749,2214
0,425,746,2219
0,426,746,2219
0,426,745,2224
0,421,745,2224
0,421,748,2224
0,421,748,2229
0,421,750,2229
0,421,750,2234
0,421,748,2239
0,421,748,2239
0,368,746,1364
0,368,748,1364
0,368,748,1364
0,368,750,1364
0,368,750,1369
0,369,749,1374
0,369,749,1374
0,369,745,1379
0,369,745,1379
0,369,747,1384
0,369,747,1384
0,364,750,1389
0,369,750,1389
0,369,748,1389
0,369,748,1394
0,369,747,1394
0,370,747,1399
0,370,749,1399
0,370,749,1404
0,371,750,1409
0,371,750,1409
0,371,749,1409
0,371,749,1414
0,372,746,1414
0,372,746,1414
0,372,747,1419
0,372,747,1419
0,371,750,1424
0,371,750,1429
0,371,748,1434
0,371,748,1434
0,372,746,1434
0,372,746,1439
0,372,749,1439
0,372,749,1439
0,373,750,1439
0,373,750,1439
0,373,749,1444
0,373,749,1444
0,373,746,1449
0,373,746,1449
0,373,748,1454
0,373,748,1459
0,373,750,1459
0,368,750,1464
0,368,749,1464
0,374,749,1469
